loop_index, counter, last_step_ns, T_ref, theta_ref, phi_ref, uwind, vwind, wwind, rho, rpm1, rpm2, rpm3, rpm4,v_batt,alt,gyro_roll,gyro_pitch,gyro_yaw,accel_X,accel_Y,accel_Z,roll,pitch,yaw,X,Y,Z,Xdot,Ydot,Zdot,x0,y0,z0,e.xbee_time,xbee_time_received_ns,xbee_x,xbee_y,xbee_z,xbee_qw,xbee_qx,xbee_qy,xbee_qz,sp_roll,sp_pitch,sp_yaw,sp_X,sp_Y,sp_Z,sp_Xdot,sp_Ydot,sp_Zdot,u_roll,u_pitch,u_yaw,u_X,u_Y,u_Z,mot_1,mot_2,mot_3,mot_4,thrust_mot1,thrust_mot2,thrust_mot3,thrust_mot4,flight_mode
12,80,199205922297,-10.5669,-0.1234,-0.0383,-0.0190,0.0610,0.0010,1.1670,6371.5366,6753.9409,6647.6943,6305.3379,11.8833,0.0000,1.2817,-1.1597,0.8545,-7.7443,-23.5394,16.6867,0.0069,-0.0083,-0.0053,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.1234,-0.0383,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0220,-0.0118,0.0109,0.0000,0.0000,-0.5754,0.6637,0.7007,0.6903,0.6573,0.5859,0.5868,0.5757,0.5530,4
13,81,199210894683,-10.5669,-0.1234,-0.0383,-0.0190,0.0610,0.0010,1.1670,6371.5366,6753.9409,6647.6943,6305.3379,11.8915,0.0000,0.6104,-2.3193,-0.9766,-5.3007,-22.3192,21.0309,0.0092,-0.0093,-0.0054,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.1234,-0.0383,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0240,-0.0048,0.0125,0.0000,0.0000,-0.5754,0.6637,0.7007,0.6903,0.6573,0.5912,0.5835,0.5720,0.5547,4
14,82,199215516294,-10.5669,-0.1234,-0.0383,-0.0190,0.0610,0.0010,1.1670,6371.5366,6753.9409,6647.6943,6305.3379,11.8985,0.0000,3.4790,-1.9531,0.3662,-4.7628,-18.0424,16.0089,0.0117,-0.0100,-0.0054,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.1234,-0.0383,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0260,-0.0016,0.0128,0.0000,0.0000,-0.5754,0.6637,0.7007,0.6903,0.6573,0.5940,0.5827,0.5696,0.5552,4
15,83,199220645381,-10.5669,-0.1234,-0.0383,-0.0190,0.0610,0.0010,1.1670,6371.5366,6753.9409,6647.6943,6305.3379,11.9038,0.0000,3.4790,-2.0752,-1.8311,-2.7831,-9.0979,2.8261,0.0137,-0.0106,-0.0056,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.1234,-0.0383,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0280,0.0005,0.0148,0.0000,0.0000,-0.5754,0.6637,0.7007,0.6903,0.6573,0.5970,0.5817,0.5685,0.5542,4
16,84,199225706971,-10.5669,-0.1234,-0.0383,-0.0190,0.0610,0.0010,1.1670,6371.5366,6753.9409,6647.6943,6305.3379,11.9094,0.0000,2.7466,0.3052,-0.0000,-0.2247,0.2757,-12.7770,0.0149,-0.0109,-0.0056,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.1234,-0.0383,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0300,-0.0006,0.0150,0.0000,0.0000,-0.5754,0.6637,0.7007,0.6903,0.6573,0.5976,0.5832,0.5682,0.5525,4
17,85,199230870890,-10.5669,-0.1234,-0.0383,-0.0190,0.0610,0.0010,1.1670,6371.5366,6753.9409,6647.6943,6305.3379,11.9159,0.0000,2.0142,0.3052,-0.6714,0.0406,9.8507,-25.9169,0.0150,-0.0109,-0.0056,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.1234,-0.0383,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0320,-0.0030,0.0156,0.0000,0.0000,-0.5754,0.6637,0.7007,0.6903,0.6573,0.5977,0.5851,0.5687,0.5501,4
18,86,199235552998,-10.5669,-0.1234,-0.0383,-0.0190,0.0610,0.0010,1.1670,6371.5366,6753.9409,6647.6943,6305.3379,11.9220,0.0000,-0.2441,0.2441,0.5493,-1.0568,15.7457,-30.2562,0.0140,-0.0108,-0.0056,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.1234,-0.0383,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0279,-0.0048,0.0152,0.0000,0.0000,-0.5754,0.6637,0.7007,0.6903,0.6573,0.5945,0.5842,0.5714,0.5514,4
19,87,199240554758,-10.5669,-0.1234,-0.0383,-0.0190,0.0610,0.0010,1.1670,6371.5366,6753.9409,6647.6943,6305.3379,11.9275,0.0000,-1.8921,1.1597,0.4272,-1.9295,20.8400,-29.5974,0.0123,-0.0108,-0.0055,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.1234,-0.0383,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0207,-0.0060,0.0148,0.0000,0.0000,-0.5754,0.6637,0.7007,0.6903,0.6573,0.5901,0.5813,0.5754,0.5546,4
20,88,199260496258,-10.4209,-0.2109,-0.0030,-0.0090,0.6310,0.3310,1.1670,6720.1709,6669.2646,6634.9761,6512.9507,11.9326,0.0000,-3.1738,1.0376,0.4272,-3.5960,23.6377,-24.6255,0.0100,-0.0108,-0.0055,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.2109,-0.0030,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0380,0.0380,0.0144,0.0000,0.0000,-0.5595,0.6978,0.6928,0.6895,0.6776,0.6047,0.5523,0.5287,0.5523,4
21,89,199279415224,-10.4209,-0.2109,-0.0030,-0.0090,0.6310,0.3310,1.1670,6803.7446,6498.9199,6357.7637,6498.9199,11.9365,0.0000,-1.9531,-1.5259,-0.2441,2.8548,5.4539,-11.5645,0.0036,-0.0116,-0.0054,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.2109,-0.0030,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0064,0.0318,0.0143,0.0000,0.0000,-0.5595,0.7079,0.6763,0.6626,0.6763,0.5858,0.5396,0.5475,0.5650,4
22,90,199283218499,-10.4209,-0.2109,-0.0030,-0.0090,0.6310,0.3310,1.1670,6803.7446,6498.9199,6357.7637,6498.9199,11.9413,0.0000,0.4272,2.0752,0.7324,6.7999,-15.8919,-19.3386,0.0042,-0.0099,-0.0054,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.2109,-0.0030,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0271,0.0119,0.0138,0.0000,0.0000,-0.5595,0.7079,0.6763,0.6626,0.6763,0.5859,0.5602,0.5469,0.5449,4
23,91,199285713963,-10.4209,-0.2109,-0.0030,-0.0090,0.6310,0.3310,1.1670,6803.7446,6498.9199,6357.7637,6498.9199,11.9461,0.0000,1.0986,1.3428,0.6714,0.8703,-21.1709,-7.8433,0.0079,-0.0085,-0.0053,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.2109,-0.0030,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0440,0.0003,0.0134,0.0000,0.0000,-0.5595,0.7079,0.6763,0.6626,0.6763,0.5883,0.5746,0.5440,0.5309,4
24,92,199290495775,-10.4209,-0.2109,-0.0030,-0.0090,0.6310,0.3310,1.1670,6803.7446,6498.9199,6357.7637,6498.9199,11.9502,0.0000,1.3428,2.0142,-0.6714,-3.7705,-20.9551,0.2888,0.0101,-0.0082,-0.0054,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.2109,-0.0030,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0460,-0.0010,0.0143,0.0000,0.0000,-0.5595,0.7079,0.6763,0.6626,0.6763,0.5891,0.5758,0.5441,0.5289,4
25,93,199295451162,-10.4209,-0.2109,-0.0030,-0.0090,0.6310,0.3310,1.1670,6803.7446,6498.9199,6357.7637,6498.9199,11.9551,0.0000,1.0376,-0.4272,-0.1831,-5.7885,-17.2704,7.5975,0.0122,-0.0086,-0.0054,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.2109,-0.0030,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0480,0.0023,0.0147,0.0000,0.0000,-0.5595,0.7079,0.6763,0.6626,0.6763,0.5920,0.5750,0.5417,0.5292,4
26,94,199300846194,-10.4209,-0.2109,-0.0030,-0.0090,0.6310,0.3310,1.1670,6803.7446,6498.9199,6357.7637,6498.9199,11.9587,0.0000,1.4648,-1.4648,-0.9155,-7.0103,-12.2744,8.6382,0.0140,-0.0093,-0.0055,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.2109,-0.0030,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0500,0.0063,0.0157,0.0000,0.0000,-0.5595,0.7079,0.6763,0.6626,0.6763,0.5954,0.5735,0.5392,0.5298,4
27,95,199305504262,-10.4209,-0.2109,-0.0030,-0.0090,0.6310,0.3310,1.1670,6803.7446,6498.9199,6357.7637,6498.9199,11.9611,0.0000,1.9531,-1.4038,-1.0376,-6.7736,-4.5382,5.4827,0.0154,-0.0101,-0.0056,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.2109,-0.0030,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0520,0.0098,0.0166,0.0000,0.0000,-0.5595,0.7079,0.6763,0.6626,0.6763,0.5986,0.5723,0.5369,0.5301,4
28,96,199310484606,-10.4209,-0.2109,-0.0030,-0.0090,0.6310,0.3310,1.1670,6803.7446,6498.9199,6357.7637,6498.9199,11.9626,0.0000,1.7090,-2.4414,-0.4883,-5.3342,3.1837,-2.3296,0.0160,-0.0110,-0.0057,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.2109,-0.0030,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0540,0.0127,0.0169,0.0000,0.0000,-0.5595,0.7079,0.6763,0.6626,0.6763,0.6013,0.5717,0.5346,0.5304,4
29,97,199315775143,-10.4209,-0.2109,-0.0030,-0.0090,0.6310,0.3310,1.1670,6803.7446,6498.9199,6357.7637,6498.9199,11.9660,0.0000,0.9766,-0.8545,-0.8545,-3.9140,7.8489,-13.6244,0.0158,-0.0116,-0.0058,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.2109,-0.0030,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0556,0.0130,0.0174,0.0000,0.0000,-0.5595,0.7079,0.6763,0.6626,0.6763,0.6024,0.5721,0.5339,0.5295,4
30,98,199320689616,-10.4209,-0.2109,-0.0030,-0.0090,0.6310,0.3310,1.1670,6803.7446,6498.9199,6357.7637,6498.9199,11.9684,0.0000,0.9155,-0.5493,0.7324,-0.9229,13.4395,-21.1741,0.0151,-0.0120,-0.0057,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.2109,-0.0030,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0537,0.0122,0.0166,0.0000,0.0000,-0.5595,0.7079,0.6763,0.6626,0.6763,0.6007,0.5720,0.5348,0.5304,4
31,99,199325718166,-10.4209,-0.2109,-0.0030,-0.0090,0.6310,0.3310,1.1670,6803.7446,6498.9199,6357.7637,6498.9199,11.9715,0.0000,-0.8545,-0.3662,0.3662,-0.9253,15.9998,-25.6877,0.0137,-0.0121,-0.0056,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.2109,-0.0030,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0481,0.0097,0.0161,0.0000,0.0000,-0.5595,0.7079,0.6763,0.6626,0.6763,0.5964,0.5706,0.5386,0.5322,4
32,100,199330511685,-10.4209,-0.2109,-0.0030,-0.0090,0.6310,0.3310,1.1670,6803.7446,6498.9199,6357.7637,6498.9199,11.9742,0.0000,-1.1597,1.3428,0.7935,-1.4083,18.2413,-23.8116,0.0120,-0.0120,-0.0056,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.2109,-0.0030,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0424,0.0070,0.0153,0.0000,0.0000,-0.5595,0.7079,0.6763,0.6626,0.6763,0.5919,0.5695,0.5424,0.5341,4
33,101,199335831721,-10.4209,-0.2109,-0.0030,-0.0090,0.6310,0.3310,1.1670,6803.7446,6498.9199,6357.7637,6498.9199,11.9756,0.0000,-1.4648,1.0376,0.9155,-3.1800,18.3396,-19.4317,0.0101,-0.0120,-0.0055,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.2109,-0.0030,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0369,0.0057,0.0145,0.0000,0.0000,-0.5595,0.7079,0.6763,0.6626,0.6763,0.5880,0.5679,0.5454,0.5366,4
34,102,199340448166,-10.4209,-0.2109,-0.0030,-0.0090,0.6310,0.3310,1.1670,6803.7446,6498.9199,6357.7637,6498.9199,11.9780,0.0000,-2.8076,0.4883,0.7935,-2.5703,18.8527,-10.1467,0.0081,-0.0123,-0.0054,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.2109,-0.0030,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0323,0.0061,0.0139,0.0000,0.0000,-0.5595,0.7079,0.6763,0.6626,0.6763,0.5856,0.5656,0.5472,0.5395,4
35,103,199345565962,-10.4209,-0.2109,-0.0030,-0.0090,0.6310,0.3310,1.1670,6803.7446,6498.9199,6357.7637,6498.9199,11.9809,0.0000,-2.4414,-0.1831,0.6714,-3.2278,13.6624,-1.9859,0.0061,-0.0125,-0.0053,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.2109,-0.0030,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0289,0.0065,0.0134,0.0000,0.0000,-0.5595,0.7079,0.6763,0.6626,0.6763,0.5839,0.5640,0.5485,0.5416,4
36,104,199350788044,-10.4209,-0.2109,-0.0030,-0.0090,0.6310,0.3310,1.1670,6803.7446,6498.9199,6357.7637,6498.9199,11.9836,0.0000,-2.0752,-1.7090,-0.0610,-1.0616,7.8369,2.0074,0.0046,-0.0130,-0.0053,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.2109,-0.0030,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0297,0.0081,0.0136,0.0000,0.0000,-0.5595,0.7079,0.6763,0.6626,0.6763,0.5851,0.5635,0.5474,0.5419,4
37,105,199355398406,-10.4209,-0.2109,-0.0030,-0.0090,0.6310,0.3310,1.1670,6803.7446,6498.9199,6357.7637,6498.9199,11.9858,0.0000,-2.1973,-2.1973,-0.0000,1.0138,2.0257,1.7377,0.0036,-0.0133,-0.0053,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.2109,-0.0030,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0335,0.0082,0.0137,0.0000,0.0000,-0.5595,0.7079,0.6763,0.6626,0.6763,0.5871,0.5653,0.5455,0.5400,4
38,106,199360436081,-10.4209,-0.2109,-0.0030,-0.0090,0.6310,0.3310,1.1670,6803.7446,6498.9199,6357.7637,6498.9199,11.9880,0.0000,-0.7935,-2.0752,-0.8545,7.3498,-3.3275,-5.3156,0.0034,-0.0133,-0.0054,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.2109,-0.0030,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0401,0.0070,0.0145,0.0000,0.0000,-0.5595,0.7079,0.6763,0.6626,0.6763,0.5903,0.5688,0.5432,0.5356,4
