loop_index, counter, last_step_ns, T_ref, theta_ref, phi_ref, uwind, vwind, wwind, rho, rpm1, rpm2, rpm3, rpm4,v_batt,alt,gyro_roll,gyro_pitch,gyro_yaw,accel_X,accel_Y,accel_Z,roll,pitch,yaw,X,Y,Z,Xdot,Ydot,Zdot,x0,y0,z0,e.xbee_time,xbee_time_received_ns,xbee_x,xbee_y,xbee_z,xbee_qw,xbee_qx,xbee_qy,xbee_qz,sp_roll,sp_pitch,sp_yaw,sp_X,sp_Y,sp_Z,sp_Xdot,sp_Ydot,sp_Zdot,u_roll,u_pitch,u_yaw,u_X,u_Y,u_Z,mot_1,mot_2,mot_3,mot_4,flight mode
0,-1,0,-10.5050,-0.1159,-0.1234,-0.7090,0.6610,0.1810,1.1626,23.4375,23.4375,23.4375,23.4375,12.2225,0.0000,0.0610,0.0000,-0.0000,-0.1291,-0.2325,-10.5524,0.0123,-0.0017,-0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1000,-0.1000,-0.1000,-0.1000,4
0,-1,0,-10.5050,-0.1159,-0.1234,-0.7090,0.6610,0.1810,1.1626,23.4375,23.4375,23.4375,23.4375,12.2222,0.0000,0.0610,-0.1221,-0.0000,-0.1626,-0.2134,-10.5882,0.0123,-0.0017,-0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1000,-0.1000,-0.1000,-0.1000,4
0,-1,0,-10.5050,-0.1159,-0.1234,-0.7090,0.6610,0.1810,1.1626,23.4375,23.4375,23.4375,23.4375,12.2225,0.0000,0.0000,-0.0610,-0.0000,-0.1506,-0.1798,-10.5859,0.0123,-0.0017,-0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1000,-0.1000,-0.1000,-0.1000,4
0,-1,0,-10.5050,-0.1159,-0.1234,-0.7090,0.6610,0.1810,1.1626,23.4375,23.4375,23.4375,23.4375,12.2232,0.0000,0.0000,-0.1221,-0.1221,-0.1817,-0.2182,-10.5859,0.0124,-0.0017,-0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1000,-0.1000,-0.1000,-0.1000,4
0,-1,0,-10.5050,-0.1159,-0.1234,-0.7090,0.6610,0.1810,1.1626,23.4375,23.4375,23.4375,23.4375,12.2237,0.0000,0.0610,0.0000,-0.0000,-0.1506,-0.2206,-10.6336,0.0124,-0.0018,-0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1000,-0.1000,-0.1000,-0.1000,4
0,-1,0,-10.5050,-0.1159,-0.1234,-0.7090,0.6610,0.1810,1.1626,23.4375,23.4375,23.4375,23.4375,12.2251,0.0000,-0.1831,-0.1221,-0.0610,-0.1554,-0.1366,-10.5787,0.0124,-0.0018,-0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1000,-0.1000,-0.1000,-0.1000,4
0,-1,0,-10.5050,-0.1159,-0.1234,-0.7090,0.6610,0.1810,1.1626,23.4375,23.4375,23.4375,23.4375,12.2256,0.0000,-0.0610,-0.3052,0.1831,-0.1315,-0.1774,-10.6384,0.0124,-0.0018,-0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1000,-0.1000,-0.1000,-0.1000,4
0,-1,0,-10.5050,-0.1159,-0.1234,-0.7090,0.6610,0.1810,1.1626,23.4375,23.4375,23.4375,23.4375,12.2263,0.0000,-0.1831,-0.3052,0.1221,-0.1148,-0.1990,-10.5954,0.0124,-0.0018,-0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1000,-0.1000,-0.1000,-0.1000,4
0,-1,0,-10.5050,-0.1159,-0.1234,-0.7090,0.6610,0.1810,1.1626,23.4375,23.4375,23.4375,23.4375,12.2271,0.0000,-0.1831,-0.1221,0.1831,-0.1243,-0.2325,-10.5668,0.0124,-0.0019,-0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1000,-0.1000,-0.1000,-0.1000,4
0,-1,0,-10.5050,-0.1159,-0.1234,-0.7090,0.6610,0.1810,1.1626,23.4375,23.4375,23.4375,23.4375,12.2280,0.0000,-0.0610,-0.1221,-0.0000,-0.1363,-0.1894,-10.5644,0.0124,-0.0019,-0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1000,-0.1000,-0.1000,-0.1000,4
