loop_index, counter, last_step_ns, T_ref, theta_ref, phi_ref, uwind, vwind, wwind, rho, rpm1, rpm2, rpm3, rpm4,v_batt,alt,gyro_roll,gyro_pitch,gyro_yaw,accel_X,accel_Y,accel_Z,roll,pitch,yaw,X,Y,Z,Xdot,Ydot,Zdot,x0,y0,z0,e.xbee_time,xbee_time_received_ns,xbee_x,xbee_y,xbee_z,xbee_qw,xbee_qx,xbee_qy,xbee_qz,sp_roll,sp_pitch,sp_yaw,sp_X,sp_Y,sp_Z,sp_Xdot,sp_Ydot,sp_Zdot,u_roll,u_pitch,u_yaw,u_X,u_Y,u_Z,mot_1,mot_2,mot_3,mot_4,flight mode
11,354,3660623779109,-10.4331,-0.2051,-0.0115,-0.0390,0.6910,0.3110,1.1651,23.4375,23.4375,23.4375,23.4375,12.1258,0.0000,1.2817,-2.1973,-0.5493,-15.9141,8.7023,6.5998,0.0232,-0.0208,-0.0109,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.2051,-0.0115,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0200,-0.0052,0.0200,0.0000,0.0000,-0.5593,0.0025,0.0025,0.0025,0.0025,4
12,355,3660628707853,-10.4331,-0.2051,-0.0115,-0.0390,0.6910,0.3110,1.1651,23.4375,23.4375,23.4375,23.4375,12.1364,0.0000,0.9155,-4.5776,0.7935,-13.4802,9.6181,4.9958,0.0224,-0.0228,-0.0108,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.2051,-0.0115,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0220,0.0090,0.0209,0.0000,0.0000,-0.5593,0.0025,0.0025,0.0025,0.0025,4
13,356,3660633716338,-10.4331,-0.2051,-0.0115,-0.0390,0.6910,0.3110,1.1651,23.4375,23.4375,23.4375,23.4375,12.1465,0.0000,-1.7090,-0.1831,1.8921,2.2834,7.8705,-9.0392,0.0214,-0.0241,-0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.2051,-0.0115,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0240,0.0151,0.0207,0.0000,0.0000,-0.5593,0.0025,0.0025,0.0025,0.0025,4
14,357,3660639350290,-10.4331,-0.2051,-0.0115,-0.0390,0.6910,0.3110,1.1651,23.4375,23.4375,23.4375,23.4375,12.1569,0.0000,-1.6479,2.9907,0.9155,12.3923,-6.7629,-16.7369,0.0205,-0.0236,-0.0105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.2051,-0.0115,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0260,0.0084,0.0212,0.0000,0.0000,-0.5593,0.0025,0.0025,0.0025,0.0025,4
15,358,3660643757055,-10.4331,-0.2051,-0.0115,-0.0390,0.6910,0.3110,1.1651,23.4375,23.4375,23.4375,23.4375,12.1669,0.0000,0.1221,2.5024,0.6104,2.6898,-14.5470,-11.5549,0.0211,-0.0221,-0.0105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.2051,-0.0115,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0280,-0.0020,0.0221,0.0000,0.0000,-0.5593,0.0025,0.0025,0.0025,0.0025,4
16,359,3660648732544,-10.4331,-0.2051,-0.0115,-0.0390,0.6910,0.3110,1.1651,23.4375,23.4375,23.4375,23.4375,12.1770,0.0000,2.3804,-3.4180,-2.0142,-3.0748,-10.5171,-11.4738,0.0227,-0.0221,-0.0107,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.2051,-0.0115,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0300,-0.0004,0.0249,0.0000,0.0000,-0.5593,0.0025,0.0025,0.0025,0.0025,4
17,360,3660654081280,-10.4331,-0.2051,-0.0115,-0.0390,0.6910,0.3110,1.1651,23.4375,23.4375,23.4375,23.4375,12.1869,0.0000,2.4414,-2.8687,-0.9155,-1.7430,4.7731,-13.6626,0.0239,-0.0227,-0.0108,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.2051,-0.0115,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0320,0.0038,0.0265,0.0000,0.0000,-0.5593,0.0025,0.0025,0.0025,0.0025,4
18,361,3660658697228,-10.4331,-0.2051,-0.0115,-0.0390,0.6910,0.3110,1.1651,23.4375,23.4375,23.4375,23.4375,12.1971,0.0000,-2.0752,3.1738,1.7090,-0.8847,18.6920,-8.8076,0.0232,-0.0225,-0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.2051,-0.0115,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0340,0.0027,0.0256,0.0000,0.0000,-0.5593,0.0025,0.0025,0.0025,0.0025,4
19,362,3660663675925,-10.4331,-0.2051,-0.0115,-0.0390,0.6910,0.3110,1.1651,23.4375,23.4375,23.4375,23.4375,12.2070,0.0000,-2.6245,0.6104,0.4883,-5.4800,7.0985,-7.0151,0.0212,-0.0225,-0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.2051,-0.0115,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0306,0.0028,0.0255,0.0000,0.0000,-0.5593,0.0025,0.0025,0.0025,0.0025,4
20,363,3660668991956,-10.4331,-0.2051,-0.0115,-0.0390,0.6910,0.3110,1.1651,23.4375,23.4375,23.4375,23.4375,12.2167,0.0000,-0.8545,-3.2959,0.5493,-1.8817,-11.5408,-15.0112,0.0204,-0.0233,-0.0105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.2051,-0.0115,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0358,0.0076,0.0256,0.0000,0.0000,-0.5593,0.0025,0.0025,0.0025,0.0025,4
21,364,3660673683479,-10.4331,-0.2051,-0.0115,-0.0390,0.6910,0.3110,1.1651,23.4375,23.4375,23.4375,23.4375,12.2273,0.0000,1.2817,-2.0142,-1.4038,10.7210,-15.6115,-19.2049,0.0216,-0.0236,-0.0107,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.2051,-0.0115,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0400,0.0082,0.0274,0.0000,0.0000,-0.5593,0.0025,0.0025,0.0025,0.0025,4
22,365,3660678769496,-10.4331,-0.2051,-0.0115,-0.0390,0.6910,0.3110,1.1651,23.4375,23.4375,23.4375,23.4375,12.2365,0.0000,-0.1221,6.2256,-0.2441,4.3969,-0.2877,-3.7116,0.0231,-0.0220,-0.0107,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.2051,-0.0115,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0420,-0.0031,0.0280,0.0000,0.0000,-0.5593,0.0025,0.0025,0.0025,0.0025,4
23,366,3660683655704,-10.4331,-0.2051,-0.0115,-0.0390,0.6910,0.3110,1.1651,23.4375,23.4375,23.4375,23.4375,12.2365,0.0000,-0.4883,-0.5493,0.6714,-11.7921,9.3280,3.2295,0.0231,-0.0216,-0.0107,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.2051,-0.0115,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0440,-0.0036,0.0278,0.0000,0.0000,-0.5593,0.0025,0.0025,0.0025,0.0025,4
24,367,3660689423889,-10.4331,-0.2051,-0.0115,-0.0390,0.6910,0.3110,1.1651,23.4375,23.4375,23.4375,23.4375,12.2360,0.0000,0.3662,-8.6060,-1.4648,-6.5823,4.4686,-16.5483,0.0222,-0.0235,-0.0108,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.2051,-0.0115,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0446,0.0097,0.0290,0.0000,0.0000,-0.5593,0.0025,0.0025,0.0025,0.0025,4
25,368,3660693741957,-10.4331,-0.2051,-0.0115,-0.0390,0.6910,0.3110,1.1651,23.4375,23.4375,23.4375,23.4375,12.2360,0.0000,-2.1362,1.6479,0.5493,9.2314,2.0210,-25.7856,0.0216,-0.0240,-0.0107,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.2051,-0.0115,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0462,0.0104,0.0286,0.0000,0.0000,-0.5593,0.0025,0.0025,0.0025,0.0025,4
26,369,3660698702406,-10.4331,-0.2051,-0.0115,-0.0390,0.6910,0.3110,1.1651,23.4375,23.4375,23.4375,23.4375,12.2345,0.0000,-1.8311,7.5684,0.7324,7.0150,-5.0320,-7.2752,0.0212,-0.0223,-0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.2051,-0.0115,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0486,-0.0015,0.0280,0.0000,0.0000,-0.5593,0.0025,0.0025,0.0025,0.0025,4
27,370,3660704253034,-10.4331,-0.2051,-0.0115,-0.0390,0.6910,0.3110,1.1651,23.4375,23.4375,23.4375,23.4375,12.2345,0.0000,1.1597,-1.2207,0.9766,-9.4753,-8.0359,2.7998,0.0218,-0.0217,-0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.2051,-0.0115,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0520,-0.0036,0.0276,0.0000,0.0000,-0.5593,0.0025,0.0025,0.0025,0.0025,4
28,371,3660708717667,-10.4331,-0.2051,-0.0115,-0.0390,0.6910,0.3110,1.1651,23.4375,23.4375,23.4375,23.4375,12.2343,0.0000,3.0518,-8.1177,-0.4883,-2.4507,-4.7563,-13.4764,0.0228,-0.0234,-0.0107,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.2051,-0.0115,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0540,0.0081,0.0285,0.0000,0.0000,-0.5593,0.0025,0.0025,0.0025,0.0025,4
29,372,3660713761814,-10.4331,-0.2051,-0.0115,-0.0390,0.6910,0.3110,1.1651,23.4375,23.4375,23.4375,23.4375,12.2341,0.0000,-2.5024,1.9531,-0.9766,6.4436,14.8036,-17.6797,0.0230,-0.0234,-0.0108,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.2051,-0.0115,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0560,0.0067,0.0294,0.0000,0.0000,-0.5593,0.0025,0.0025,0.0025,0.0025,4
30,373,3660718739511,-10.4331,-0.2051,-0.0115,-0.0390,0.6910,0.3110,1.1651,23.4375,23.4375,23.4375,23.4375,12.2343,0.0000,-1.5869,6.2256,1.2207,0.3084,4.8546,-10.5453,0.0214,-0.0222,-0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.2051,-0.0115,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0484,-0.0016,0.0281,0.0000,0.0000,-0.5593,0.0025,0.0025,0.0025,0.0025,4
31,374,3660756581322,-10.4334,-0.2046,0.0185,0.0710,0.7810,0.3510,1.1651,23.4375,23.4375,23.4375,23.4375,12.2343,0.0000,1.2817,-0.9155,1.0986,-6.4675,-12.5333,-7.6762,0.0211,-0.0222,-0.0105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.2046,0.0185,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0475,0.0600,0.0274,0.0000,0.0000,-0.5579,0.0025,0.0025,0.0025,0.0025,4
32,375,3660814740831,-10.4334,-0.2046,0.0185,0.0710,0.7810,0.3510,1.1651,23.4375,23.4375,23.4375,23.4375,12.2341,0.0000,-1.8311,13.6108,-2.5024,1.9367,8.4410,-5.6736,0.0212,-0.0211,-0.0108,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.2046,0.0185,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0529,0.0379,0.0302,0.0000,0.0000,-0.5579,0.0025,0.0025,0.0025,0.0025,4
33,376,3660818664237,-10.4334,-0.2046,0.0185,0.0710,0.7810,0.3510,1.1651,23.4375,23.4375,23.4375,23.4375,12.2341,0.0000,2.8687,-5.1270,4.6997,-1.8793,-15.2471,-10.2063,0.0207,-0.0213,-0.0104,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.2046,0.0185,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0521,0.0309,0.0266,0.0000,0.0000,-0.5579,0.0025,0.0025,0.0025,0.0025,4
34,377,3660824221114,-10.4334,-0.2046,0.0185,0.0710,0.7810,0.3510,1.1651,23.4375,23.4375,23.4375,23.4375,12.2338,0.0000,-3.4790,-6.7749,-6.8359,2.5296,6.9571,-14.6340,0.0218,-0.0221,-0.0110,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.2046,0.0185,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0620,0.0290,0.0323,0.0000,0.0000,-0.5579,0.0025,0.0025,0.0025,0.0025,4
35,378,3660828717994,-10.4334,-0.2046,0.0185,0.0710,0.7810,0.3510,1.1651,23.4375,23.4375,23.4375,23.4375,12.2341,0.0000,0.3662,9.0332,5.4321,-3.6247,5.6002,-7.6452,0.0211,-0.0210,-0.0105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.2046,0.0185,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0579,0.0170,0.0277,0.0000,0.0000,-0.5579,0.0025,0.0025,0.0025,0.0025,4
36,379,3660833677776,-10.4334,-0.2046,0.0185,0.0710,0.7810,0.3510,1.1651,23.4375,23.4375,23.4375,23.4375,12.2336,0.0000,1.9531,-1.8921,-2.6855,2.2905,-10.0352,-11.0585,0.0208,-0.0215,-0.0108,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.2046,0.0185,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0568,0.0180,0.0298,0.0000,0.0000,-0.5579,0.0025,0.0025,0.0025,0.0025,4
37,380,3660838779458,-10.4334,-0.2046,0.0185,0.0710,0.7810,0.3510,1.1651,23.4375,23.4375,23.4375,23.4375,12.2341,0.0000,-3.4790,-2.3193,0.3052,1.6976,3.2987,-10.5477,0.0214,-0.0215,-0.0108,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.2046,0.0185,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0621,0.0155,0.0297,0.0000,0.0000,-0.5579,0.0025,0.0025,0.0025,0.0025,4
38,381,3660844146192,-10.4334,-0.2046,0.0185,0.0710,0.7810,0.3510,1.1651,23.4375,23.4375,23.4375,23.4375,12.2341,0.0000,2.5024,-1.1597,-0.3052,-5.7431,4.5837,-13.4334,0.0213,-0.0214,-0.0108,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.2046,0.0185,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0613,0.0135,0.0299,0.0000,0.0000,-0.5579,0.0025,0.0025,0.0025,0.0025,4
39,382,3660848676692,-10.4334,-0.2046,0.0185,0.0710,0.7810,0.3510,1.1651,23.4375,23.4375,23.4375,23.4375,12.2343,0.0000,-1.4038,7.8735,1.4648,5.2696,-6.7869,-5.3108,0.0207,-0.0212,-0.0107,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.2046,0.0185,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0578,0.0117,0.0286,0.0000,0.0000,-0.5579,0.0025,0.0025,0.0025,0.0025,4
40,383,3660853632350,-10.4334,-0.2046,0.0185,0.0710,0.7810,0.3510,1.1651,23.4375,23.4375,23.4375,23.4375,12.2341,0.0000,0.3662,-8.9722,-2.0752,-0.8488,-0.3548,-11.5740,0.0214,-0.0215,-0.0109,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.2046,0.0185,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0631,0.0129,0.0304,0.0000,0.0000,-0.5579,0.0025,0.0025,0.0025,0.0025,4
41,384,3660859040870,-10.4334,-0.2046,0.0185,0.0710,0.7810,0.3510,1.1651,23.4375,23.4375,23.4375,23.4375,12.2333,0.0000,-1.0986,2.5024,1.5259,-2.6946,7.7074,-13.2878,0.0213,-0.0213,-0.0107,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.2046,0.0185,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0621,0.0113,0.0292,0.0000,0.0000,-0.5579,0.0025,0.0025,0.0025,0.0025,4
